time/iterations,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/value_loss,train/n_updates,train/explained_variance,train/clip_fraction,train/entropy_loss,train/loss,train/learning_rate,train/approx_kl,train/clip_range,train/policy_gradient_loss,train/std,eval/mean_ep_length,eval/mean_reward
128,9699,65,640000,5.0,0.7060687399999999,0.01576075974851847,2540,0.6594810485839844,0.020210000788792967,-31.099699983596803,0.028832081705331802,1e-06,0.0015492295,0.1,-0.004239173369779952,0.055030569434165955,,
129,9770,66,645000,5.0,0.7052524099999999,0.015323011064901948,2560,0.6692995727062225,0.018100000746781007,-31.099702844619753,0.031396083533763885,1e-06,0.0014335967,0.1,-0.0036842737043680882,0.05502934753894806,,
130,9863,65,650000,5.0,0.7033305400000001,0.014824730386026204,2580,0.6790361702442169,0.017230000710114837,-31.099986209869385,0.033315401524305344,1e-06,0.0014147277,0.1,-0.0039038467019105625,0.055029306560754776,5.0,0.7246481554990178
131,9933,65,655000,5.0,0.7049819500000001,0.015198780158534646,2600,0.6726301312446594,0.02067000085138716,-31.100234861373902,0.029558341950178146,1e-06,0.0015643081,0.1,-0.004139642089755249,0.055027905851602554,,
132,10004,65,660000,5.0,0.7077806000000001,0.014721313966438174,2620,0.6813545227050781,0.03010000130510889,-31.100578289031983,0.03374868631362915,1e-06,0.0015078535,0.1,-0.005056863486685099,0.055027686059474945,,
133,10074,66,665000,5.0,0.7076351299999999,0.01522848662454635,2640,0.6713018119335175,0.016670000690501185,-31.100761365890502,0.029933512210845947,1e-06,0.0011946977,0.1,-0.004131845035794468,0.05502675846219063,,
134,10145,66,670000,5.0,0.71167509,0.014728186572901904,2660,0.6830633580684662,0.0218600009707734,-31.101198110580444,0.027686700224876404,1e-06,0.0015111954,0.1,-0.00449880201065219,0.05502544716000557,,
135,10216,66,675000,5.0,0.7108318799999997,0.01432785383425653,2680,0.6914503574371338,0.026530001128558068,-31.101596899032593,0.030860109254717827,1e-06,0.0016056814,0.1,-0.005005471893010416,0.05502474308013916,,
136,10287,66,680000,5.0,0.7020602299999998,0.013855306236073374,2700,0.7025305926799774,0.01825000070151873,-31.101659212112427,0.029107991605997086,1e-06,0.0011352039,0.1,-0.003790171934759723,0.055025096982717514,,
137,10358,66,685000,5.0,0.7037048700000001,0.014213094403967261,2720,0.6952124238014221,0.02583000111277215,-31.10158603668213,0.027802113443613052,1e-06,0.0016251232,0.1,-0.0043579024424698345,0.055025216192007065,,
138,10430,66,690000,5.0,0.7098955000000001,0.014141245391219854,2740,0.6974988281726837,0.012290000536013394,-31.1017022228241,0.032180462032556534,1e-06,0.0012593558,0.1,-0.0036402366419467213,0.05502428486943245,,
139,10501,66,695000,5.0,0.7089086599999999,0.01372850762680173,2760,0.7084096074104309,0.031730001459363846,-31.10204800605774,0.026505902409553528,1e-06,0.0018577871,0.1,-0.005387168145335171,0.055023472756147385,,
140,10592,66,700000,5.0,0.7166892500000002,0.013347249273210763,2780,0.7154297828674316,0.0148900006164331,-31.10216881752014,0.028281014412641525,1e-06,0.0014378827,0.1,-0.004122622123062989,0.05502375215291977,5.0,0.7341329047880755
141,10663,66,705000,5.0,0.7083704399999999,0.014074161490425468,2800,0.7013624906539917,0.03823000166914426,-31.102235126495362,0.030034083873033524,1e-06,0.0018212937,0.1,-0.004980087976503605,0.055023059248924255,,
142,10734,66,710000,5.0,0.7079868399999998,0.013957832329906524,2820,0.7030256390571594,0.024280001115985213,-31.10252336502075,0.02783774957060814,1e-06,0.0017170628,0.1,-0.004273984391390578,0.05502212792634964,,
143,10805,66,715000,5.0,0.7138030599999999,0.013607711005024612,2840,0.7103658318519592,0.029380001266254112,-31.102927474975587,0.030456941574811935,1e-06,0.0016693004,0.1,-0.005007689937032431,0.05502096936106682,,
144,10876,66,720000,5.0,0.7066756500000001,0.013360266266390681,2860,0.7176189720630646,0.011800000579096376,-31.103197650909422,0.031189605593681335,1e-06,0.0011231072,0.1,-0.003732748855836796,0.0550207756459713,,
145,10947,66,725000,5.0,0.7162081699999999,0.013810187899507583,2880,0.7081230282783508,0.03651000157464296,-31.103258075714113,0.0309169739484787,1e-06,0.0018315415,0.1,-0.005242405038237079,0.055020615458488464,,
146,11018,66,730000,5.0,0.71866326,0.012150731892324984,2900,0.7449407577514648,0.028470001047244297,-31.10310598373413,0.02859865315258503,1e-06,0.0015415839,0.1,-0.005012912041291182,0.05502152442932129,,
147,11089,66,735000,5.0,0.71545325,0.012837716420181096,2920,0.7308456003665924,0.026720001151552424,-31.103078079223632,0.027407465502619743,1e-06,0.0015805934,0.1,-0.0044160443441536535,0.05502079799771309,,
148,11160,66,740000,5.0,0.7154146899999999,0.012273006378673018,2940,0.741873025894165,0.029990001163678243,-31.103283071517943,0.03164271265268326,1e-06,0.0016618596,0.1,-0.005009195848129941,0.05502041429281235,,
149,11230,66,745000,5.0,0.71547702,0.012153902533464133,2960,0.7440742254257202,0.026890001198044047,-31.103711280822754,0.029666857793927193,1e-06,0.0014122248,0.1,-0.004246955804433683,0.055018551647663116,,
150,11322,66,750000,5.0,0.7152797299999999,0.01190512577071786,2980,0.7512747198343277,0.030550001276424155,-31.104263734817504,0.0290891844779253,1e-06,0.0016168626,0.1,-0.0043359810435682,0.0550176203250885,5.0,0.7420561964037362
151,11393,66,755000,5.0,0.71800117,0.012483007181435824,3000,0.7401100695133209,0.03193000141880475,-31.104508209228516,0.02980629913508892,1e-06,0.0019188072,0.1,-0.004539214527767994,0.05501731485128403,,
152,11464,66,760000,5.0,0.7150229999999997,0.011803614203818142,3020,0.7551485002040863,0.024090001014992594,-31.104810733795166,0.03227491304278374,1e-06,0.0012611692,0.1,-0.004078752525585152,0.055015917867422104,,
153,11535,66,765000,5.0,0.7189183,0.012154968529939652,3040,0.7462209463119507,0.0266300010017585,-31.10521415710449,0.028292084112763405,1e-06,0.0017601526,0.1,-0.004130640034551681,0.055015288293361664,,
154,11606,66,770000,5.0,0.7203428,0.01148980660829693,3060,0.7621274590492249,0.03454000153695233,-31.10553382873535,0.029736170545220375,1e-06,0.0015569363,0.1,-0.00484671488890486,0.05501425266265869,,
155,11677,66,775000,5.0,0.7195571099999999,0.012329826289787888,3080,0.7448599636554718,0.02980000126757659,-31.105923318862914,0.031005145981907845,1e-06,0.0015628402,0.1,-0.004807748974836396,0.055013276636600494,,
156,11748,66,780000,5.0,0.7210154,0.011268129679374397,3100,0.7684321105480194,0.04468000183231197,-31.106407680511474,0.027750132605433464,1e-06,0.002027315,0.1,-0.00512320391991985,0.055011700838804245,,
157,11820,66,785000,5.0,0.72348777,0.011300345296040177,3120,0.7665290832519531,0.027730001120362432,-31.106812133789063,0.02939409390091896,1e-06,0.0015574138,0.1,-0.004224177143193853,0.05501110851764679,,
158,11891,66,790000,5.0,0.7263545899999998,0.011620103274472058,3140,0.7598595768213272,0.02849000123562291,-31.10703600883484,0.030692648142576218,1e-06,0.0016111297,0.1,-0.004379658889312419,0.05501056835055351,,
159,11962,66,795000,5.0,0.7221014000000002,0.011408422393724322,3160,0.7663795351982117,0.03384000147343613,-31.107128295898438,0.026925191283226013,1e-06,0.0016440578,0.1,-0.004151655210247998,0.055010661482810974,,
160,12055,66,800000,5.0,0.7228602399999999,0.011630157683975994,3180,0.7600354254245758,0.026290000989101826,-31.10712887763977,0.02988850325345993,1e-06,0.0017147905,0.1,-0.0042491297140992935,0.055010512471199036,5.0,0.749901752280756
161,12126,66,805000,5.0,0.72259434,0.011018342995084822,3200,0.7749864161014557,0.029190001239767296,-31.107472734451292,0.028848955407738686,1e-06,0.0015183084,0.1,-0.004593430447378016,0.05500881373882294,,
162,12197,66,810000,5.0,0.7259553400000001,0.010970942401327193,3220,0.7754689455032349,0.029880001103738323,-31.107790870666506,0.031236231327056885,1e-06,0.0016092748,0.1,-0.004517485950298585,0.05500897020101547,,
163,12268,66,815000,5.0,0.72681016,0.010928775863721967,3240,0.776462584733963,0.035510001647053285,-31.107887201309204,0.029502984136343002,1e-06,0.0017484799,0.1,-0.004733627633596598,0.05500829964876175,,
164,12340,66,820000,5.0,0.7249593,0.010384352211840451,3260,0.7899990528821945,0.026870001025963576,-31.108211002349854,0.02975957840681076,1e-06,0.0015199424,0.1,-0.004071766443775893,0.05500715970993042,,
165,12411,66,825000,5.0,0.7323611299999999,0.010513147846795618,3280,0.7877177000045776,0.038620001553790646,-31.108595190048216,0.029233941808342934,1e-06,0.0016485299,0.1,-0.004514075237537512,0.055006299167871475,,
166,12483,66,830000,5.0,0.72991153,0.010465202587656677,3300,0.7881239205598831,0.02501000102958642,-31.10902317047119,0.026633623987436295,1e-06,0.00147593,0.1,-0.003887017797758219,0.05500488728284836,,
167,12555,66,835000,5.0,0.7272422700000001,0.01061178588308394,3320,0.7864445298910141,0.031580001277616246,-31.109595670700074,0.028951426967978477,1e-06,0.001524689,0.1,-0.0038652345144500177,0.055003345012664795,,
168,12626,66,840000,5.0,0.73407038,0.010160848679952324,3340,0.7942854911088943,0.03164000139920972,-31.110017490386962,0.023674866184592247,1e-06,0.0017741093,0.1,-0.004290148295774836,0.05500271916389465,,
169,12698,66,845000,5.0,0.7284162799999998,0.010030817864462733,3360,0.798129990696907,0.03698000140255317,-31.11041814804077,0.02906586229801178,1e-06,0.0019483742,0.1,-0.0045815301093130945,0.05500112846493721,,
170,12789,66,850000,5.0,0.7307076400000001,0.009775554882362486,3380,0.8040413707494736,0.02606000115862116,-31.11092755317688,0.027909239754080772,1e-06,0.0013892866,0.1,-0.00393435495590448,0.05500021576881409,5.0,0.7590178797104116
171,12860,66,855000,5.0,0.7287153999999998,0.010223022466525435,3400,0.7948291599750519,0.029960001122672112,-31.111183738708498,0.0298113115131855,1e-06,0.0015258263,0.1,-0.004048442633095721,0.05499967187643051,,
172,12932,66,860000,5.0,0.73132377,0.010146157485432922,3420,0.7962835431098938,0.04329000176046975,-31.111381359100342,0.02866964414715767,1e-06,0.0018435646,0.1,-0.004971962367784526,0.05499924346804619,,
173,13004,66,865000,5.0,0.7294950899999999,0.009966418286785484,3440,0.8012408167123795,0.04507000191719271,-31.111511459350584,0.027026422321796417,1e-06,0.0016731041,0.1,-0.004630419669594348,0.054998960345983505,,
174,13076,66,870000,5.0,0.73332606,0.00983761452138424,3460,0.8040564358234406,0.04775000198162161,-31.11176953315735,0.024017490446567535,1e-06,0.0018209887,0.1,-0.004968040067687243,0.05499786138534546,,
175,13147,66,875000,5.0,0.7365943100000001,0.009158981181681156,3480,0.8180752396583557,0.03621000154991634,-31.112256755828856,0.02992592379450798,1e-06,0.001597854,0.1,-0.004350608256350057,0.05499638244509697,,
176,13218,66,880000,5.0,0.7394164499999999,0.009091153999324888,3500,0.8197155594825745,0.04011000203434378,-31.112653427124023,0.029467202723026276,1e-06,0.0016747419,0.1,-0.004465129002376536,0.054995834827423096,,
177,13290,66,885000,5.0,0.73113643,0.00934725781204179,3520,0.8159003704786301,0.03791000163531862,-31.112887735366822,0.029450014233589172,1e-06,0.0016907859,0.1,-0.004551293891240462,0.05499519780278206,,
178,13361,66,890000,5.0,0.7363847099999999,0.008887050312478096,3540,0.8247094452381134,0.04969000230310485,-31.113177003860475,0.027363354340195656,1e-06,0.0018757026,0.1,-0.0052215383321956655,0.054994307458400726,,
179,13433,66,895000,5.0,0.73705767,0.00940518212504685,3560,0.8148574680089951,0.03235000129905529,-31.113643045425416,0.028286326676607132,1e-06,0.0016639894,0.1,-0.004193307484204407,0.054992783814668655,,
180,13525,66,900000,5.0,0.73960538,0.00900537918554619,3580,0.8223791420459747,0.03981000167899765,-31.11410954475403,0.0290065947920084,1e-06,0.0018004781,0.1,-0.004476785232052443,0.05499178171157837,5.0,0.7688401669167291
181,13597,66,905000,5.0,0.7378445,0.009106398597359656,3600,0.8217526525259018,0.03892000163788907,-31.114473218917848,0.029677338898181915,1e-06,0.0015701954,0.1,-0.004191511086664814,0.05499104782938957,,
182,13669,66,910000,5.0,0.74209923,0.008799258421640843,3620,0.8286103457212448,0.0398300014634151,-31.11464301109314,0.028269536793231964,1e-06,0.0017434579,0.1,-0.004313785522448516,0.05499077960848808,,
183,13741,66,915000,5.0,0.73886136,0.008895140290260315,3640,0.8269176185131073,0.03540000139619224,-31.11507761001587,0.027447352185845375,1e-06,0.0015219916,0.1,-0.004010613881648586,0.054988667368888855,,
184,13812,66,920000,5.0,0.7372275599999999,0.008666088741738348,3660,0.8308168202638626,0.04031000179587863,-31.115522232055664,0.023432433605194092,1e-06,0.0015261896,0.1,-0.004404321948163559,0.0549885556101799,,
185,13884,66,925000,5.0,0.7418559300000002,0.008525733170099557,3680,0.8338953405618668,0.030590001154923812,-31.11568271636963,0.02691827155649662,1e-06,0.0017096301,0.1,-0.004190416285035941,0.054987773299217224,,
186,13956,66,930000,5.0,0.74292349,0.008589622478466482,3700,0.8334215730428696,0.025820001072715967,-31.116019592285156,0.031646978110075,1e-06,0.0013609253,0.1,-0.003597044981825972,0.054986823350191116,,
187,14027,66,935000,5.0,0.7407141800000002,0.008490824883338063,3720,0.8352613747119904,0.02850000111036934,-31.11649176597595,0.02927643433213234,1e-06,0.0015417059,0.1,-0.003992665550547345,0.05498539283871651,,
188,14099,66,940000,5.0,0.7476001199999999,0.00833526988979429,3740,0.8379841893911362,0.04717000220902264,-31.116888723373414,0.027126381173729897,1e-06,0.0019109185,0.1,-0.004811774178475297,0.054984673857688904,,
189,14171,66,945000,5.0,0.7370609400000001,0.008545512375421822,3760,0.8350605666637421,0.029400001055328175,-31.117092266082764,0.024980371817946434,1e-06,0.0016307525,0.1,-0.003981787524740792,0.05498429760336876,,
190,14261,66,950000,5.0,0.7486223500000001,0.008156625221017748,3780,0.8427451848983765,0.047710001862142234,-31.117361116409302,0.02598767727613449,1e-06,0.0017551415,0.1,-0.004750815749078576,0.054983288049697876,5.0,0.7765653799726029
191,14332,66,955000,5.0,0.75225669,0.007874506686348468,3800,0.8485011607408524,0.04956000236561522,-31.117719068527222,0.029381433501839638,1e-06,0.0017126078,0.1,-0.004646735534228772,0.05498235672712326,,
192,14404,66,960000,5.0,0.7481425899999998,0.007958085732534528,3820,0.8474506288766861,0.030930001217639072,-31.11798501968384,0.026645604521036148,1e-06,0.0013424933,0.1,-0.003981672790947037,0.054982032626867294,,
193,14475,66,965000,5.0,0.74813969,0.008046697787940503,3840,0.8461582511663437,0.03334000135306269,-31.118227634429932,0.027209199965000153,1e-06,0.0015295193,0.1,-0.003976767874357368,0.054981034249067307,,
194,14546,66,970000,5.0,0.7530997,0.007943543246947229,3860,0.8483461886644363,0.03715000156313181,-31.11849714279175,0.02884565107524395,1e-06,0.0014224673,0.1,-0.004284050632772658,0.05498075485229492,,
195,14618,66,975000,5.0,0.7443857000000002,0.007742120681796223,3880,0.8525847047567368,0.055360002489760515,-31.118796939849855,0.02520020678639412,1e-06,0.0018364054,0.1,-0.0051783636345656345,0.05497932434082031,,
196,14690,66,980000,5.0,0.7498387200000001,0.007507844374049455,3900,0.8570426404476166,0.04890000213403255,-31.11928321838379,0.030728930607438087,1e-06,0.0017385579,0.1,-0.004624194421125249,0.05497816577553749,,
197,14761,66,985000,5.0,0.7475828099999999,0.007597848172299564,3920,0.8559445887804031,0.02922000109683722,-31.11948218345642,0.02618393674492836,1e-06,0.0015061721,0.1,-0.003696217205536492,0.054978400468826294,,
198,14834,66,990000,5.0,0.7473793499999999,0.007569295074790716,3940,0.8563306778669357,0.03350000135367736,-31.11963207244873,0.027878504246473312,1e-06,0.0015642606,0.1,-0.004210213527653106,0.05497725307941437,,
199,14905,66,995000,5.0,0.75732763,0.007523756080772727,3960,0.8574671745300293,0.049410002117510884,-31.120213041305544,0.027876798063516617,1e-06,0.0016407635,0.1,-0.004907403088083902,0.05497531592845917,,
200,14997,66,1000000,5.0,0.7516472900000001,0.007238963157869875,3980,0.8634232878684998,0.029090001169824974,-31.12079472541809,0.02885645069181919,1e-06,0.0014728975,0.1,-0.003806453162660386,0.05497445911169052,5.0,0.7875857589774726
201,15068,66,1005000,5.0,0.7562658499999999,0.007337223291397094,4000,0.8613867908716202,0.034480001431657,-31.121256122589113,0.026380665600299835,1e-06,0.0016066534,0.1,-0.004113517852798552,0.05497270077466965,,
202,15140,66,1010000,5.0,0.75566237,0.007266011170577258,4020,0.8633228242397308,0.027570000984705984,-31.122178535461426,0.0275736004114151,1e-06,0.0014495043,0.1,-0.003530489829676462,0.054969631135463715,,
203,15213,66,1015000,5.0,0.75323333,0.006963226548396051,4040,0.8692606091499329,0.0325900012999773,-31.12286548614502,0.026176249608397484,1e-06,0.0017596025,0.1,-0.004374665900170482,0.05496938154101372,,
204,15284,66,1020000,5.0,0.7524749800000001,0.006863901810720563,4060,0.8711594492197037,0.028990001253550873,-31.122988319396974,0.030523983761668205,1e-06,0.0015139501,0.1,-0.003598929241112385,0.05496874451637268,,
205,15356,66,1025000,5.0,0.75447175,0.00663723518839106,4080,0.8754199668765068,0.042100001830840485,-31.123229141235353,0.029144499450922012,1e-06,0.0015621332,0.1,-0.004639366561800778,0.054968249052762985,,
206,15427,66,1030000,5.0,0.75632638,0.0070031452039256694,4100,0.8684238940477371,0.03179000111995265,-31.123519010543824,0.027561556547880173,1e-06,0.0017843448,0.1,-0.004007700224583459,0.05496713146567345,,
207,15499,66,1035000,5.0,0.7621573599999999,0.006750920778140426,4120,0.8740511983633041,0.043080001652706416,-31.12399411201477,0.027523713186383247,1e-06,0.0015952097,0.1,-0.004450832261376796,0.05496576428413391,,
208,15571,66,1040000,5.0,0.75822299,0.006946886824443936,4140,0.8705540746450424,0.0458100021793507,-31.12453091621399,0.02757430262863636,1e-06,0.0016966845,0.1,-0.004418885440104194,0.05496438592672348,,
209,15642,66,1045000,5.0,0.7590457800000001,0.006644438006915152,4160,0.8763874992728233,0.05232000227435492,-31.125148582458497,0.02799181640148163,1e-06,0.0017493415,0.1,-0.004760532617039779,0.054962437599897385,,
210,15732,66,1050000,5.0,0.76097057,0.0071073285560123624,4180,0.867497593164444,0.04697000211337581,-31.125655336380007,0.03089747205376625,1e-06,0.0016450554,0.1,-0.004698492344473699,0.054961830377578735,5.0,0.7940552423570599
211,15804,66,1055000,5.0,0.7611565900000001,0.0067757106898352504,4200,0.8744188100099564,0.037220001529203725,-31.125797481536864,0.028670575469732285,1e-06,0.0017646275,0.1,-0.004056680287072503,0.05496171489357948,,
