time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,train/entropy_loss,train/learning_rate,train/policy_gradient_loss,train/loss,train/explained_variance,train/clip_fraction,train/std,train/clip_range,train/value_loss,train/approx_kl,train/n_updates,eval/mean_reward,eval/mean_ep_length
1396,28,155,0.6815745100000001,5.0,217000,-31.101155672073364,1e-06,-0.0024106737367753416,0.07519117742776871,-1.3799107074737549,0.006382142869697418,0.05502628907561302,0.1,0.11124361004680396,0.0010487231,540,,
1444,29,155,0.6883678000000001,5.0,224750,-31.101066327095033,1e-06,-0.0012328825414775046,0.0759081095457077,-1.3038055896759033,0.015573809582856485,0.05502655357122421,0.1,0.09952276240102947,0.0011168125,560,,
1512,30,153,0.6817954499999999,5.0,232500,-31.101098618507386,1e-06,-0.0015453594206399955,0.08074162900447845,-1.2010340690612793,0.007340476232639048,0.05502607673406601,0.1,0.09850421230308712,0.001171227,580,0.7055895988496854,5.0
1559,31,154,0.6866515700000001,5.0,240250,-31.101256470680237,1e-06,-0.002332639056548285,0.06958871334791183,-1.1312181949615479,0.00982380952744279,0.055025748908519745,0.1,0.0956335240509361,0.0011647607,600,,
1606,32,154,0.6872428899999999,5.0,248000,-31.10121594429016,1e-06,-0.0014790757926177744,0.069818876683712,-1.1061155796051025,0.008207142900209874,0.0550263375043869,0.1,0.09455511633306742,0.0012717661,620,,
1652,33,154,0.68572549,5.0,255750,-31.100891399383546,1e-06,-0.0012020873638344753,0.07139687240123749,-1.0116479396820068,0.004185714308405295,0.05502748489379883,0.1,0.09060848588123918,0.00091469067,640,,
1699,34,155,0.68893039,5.0,263500,-31.100284337997437,1e-06,-0.002229275103473123,0.06962250918149948,-1.0122172832489014,0.006353571429499425,0.05502955615520477,0.1,0.08830476433038711,0.00087684486,660,,
1746,35,155,0.6848194300000001,5.0,271250,-31.09982472896576,1e-06,-0.0017949651727725956,0.06239710748195648,-0.8979365825653076,0.01441190477256896,0.05502971261739731,0.1,0.08569636736065149,0.0012839022,680,,
1793,36,155,0.6881109500000002,5.0,279000,-31.0998304271698,1e-06,-0.0013436902892633106,0.06644825637340546,-0.900965690612793,0.007128571419452783,0.05502960458397865,0.1,0.08355099266394973,0.0011442234,700,,
1841,37,155,0.6882544399999999,5.0,286750,-31.099685130119322,1e-06,-0.0018731034482725305,0.059607185423374176,-0.7501269578933716,0.006854761906142812,0.05503052845597267,0.1,0.08031231968663632,0.0010719977,720,,
1888,38,155,0.69005357,5.0,294500,-31.099277009963988,1e-06,-0.0015940188004745371,0.05975261330604553,-0.7785216569900513,0.008128571412526072,0.055031709372997284,0.1,0.07841460366733372,0.0010941554,740,,
1935,39,156,0.6903548099999999,5.0,302250,-31.099190044403077,1e-06,-0.0010802752999540654,0.06293905526399612,-0.7114585638046265,0.004855952426732983,0.055030904710292816,0.1,0.07466975109651684,0.0009310236,760,,
2003,40,154,0.6898046800000001,5.0,310000,-31.0992622756958,1e-06,-0.0013173327803549207,0.06089052930474281,-0.6599334478378296,0.007595238110225182,0.05503144860267639,0.1,0.07776743035763502,0.0010181278,780,0.7190555793794027,5.0
2049,41,155,0.6880791699999997,5.0,317750,-31.099232215881347,1e-06,-0.0017313434319968036,0.06199825182557106,-0.6019492149353027,0.009791666678502224,0.055030982941389084,0.1,0.07291500052437186,0.0011756828,800,,
2096,42,155,0.68585155,5.0,325500,-31.099410486221313,1e-06,-0.0012203832833910333,0.056676216423511505,-0.53885817527771,0.004800000031827949,0.05503058433532715,0.1,0.06967430832795798,0.000881452,820,,
2143,43,155,0.6845878999999999,5.0,333250,-31.099505133628845,1e-06,-0.001578936244729372,0.05934983119368553,-0.5450024604797363,0.008844047626189422,0.05503041669726372,0.1,0.06942882537841796,0.001104058,840,,
2190,44,155,0.6869462,5.0,341000,-31.099597535133363,1e-06,-0.001556040701731165,0.05836042761802673,-0.5123323202133179,0.0035523809629376046,0.055030129849910736,0.1,0.06593111969530582,0.0011101058,860,,
2237,45,155,0.68340889,5.0,348750,-31.099578256607057,1e-06,-0.0011367934774400578,0.05745900794863701,-0.42279720306396484,0.010922619049961214,0.05503056198358536,0.1,0.06665422067046166,0.0011247135,880,,
2284,46,156,0.6883986000000002,5.0,356500,-31.09950665473938,1e-06,-0.0014019569100155848,0.054135698825120926,-0.42975401878356934,0.006358333365933504,0.0550304614007473,0.1,0.06797566378489137,0.0010482417,900,,
2332,47,156,0.68350793,5.0,364250,-31.099401712417603,1e-06,-0.0013840807889391104,0.05180445685982704,-0.3690594434738159,0.006757142829301301,0.0550311878323555,0.1,0.06297266524285078,0.0010349149,920,,
2379,48,156,0.6806566399999998,5.0,372000,-31.099178547859193,1e-06,-0.001068023884227004,0.054475825279951096,-0.31523585319519043,0.002233333347248845,0.05503157153725624,0.1,0.057829794380813836,0.0008933593,940,,
2426,49,156,0.6919470200000001,5.0,379750,-31.098961820602415,1e-06,-0.0018191832397393393,0.04666915163397789,-0.294844388961792,0.016179762012907304,0.05503236874938011,0.1,0.05780276469886303,0.0015887198,960,,
2492,50,155,0.68773454,5.0,387500,-31.099051780700684,1e-06,-0.0015866487556384287,0.052757732570171356,-0.25778746604919434,0.005351190498913638,0.05503099411725998,0.1,0.05501570441760123,0.0010021141,980,0.721467426581729,5.0
2540,51,155,0.69074848,5.0,395250,-31.09953115940094,1e-06,-0.0013435401191908758,0.05099267140030861,-0.23949849605560303,0.0030869047742453403,0.05502990260720253,0.1,0.05461247247643769,0.000750652,1000,,
2587,52,155,0.68430458,5.0,403000,-31.099830708503724,1e-06,-0.0015047344292138387,0.05332034453749657,-0.18149518966674805,0.008594047655642499,0.055029433220624924,0.1,0.05204205165617168,0.0011074055,1020,,
2634,53,155,0.6890211099999999,5.0,410750,-31.100070848464966,1e-06,-0.0014306287393502726,0.04783916845917702,-0.08683919906616211,0.008023809521691874,0.05502863973379135,0.1,0.04765950190834701,0.0011526635,1040,,
2681,54,156,0.69086702,5.0,418500,-31.100292916297914,1e-06,-0.0016203940447210984,0.05212272331118584,-0.10611319541931152,0.004492857163713779,0.055028293281793594,0.1,0.05140046913176775,0.00095920276,1060,,
2729,55,156,0.6898560200000001,5.0,426250,-31.100195155143737,1e-06,-0.0023597049936714943,0.046190228313207626,-0.08922040462493896,0.007911904743523338,0.055029187351465225,0.1,0.05099592789076269,0.0012826244,1080,,
2776,56,156,0.68850061,5.0,434000,-31.10001202583313,1e-06,-0.0016496157110514288,0.047339264303445816,-0.036335110664367676,0.00894642858649604,0.05502915382385254,0.1,0.04539230060763657,0.0011437319,1100,,
2824,57,156,0.6908865399999999,5.0,441750,-31.10005199432373,1e-06,-0.0022752419952142677,0.043974313884973526,-0.0278933048248291,0.008989285699790343,0.05502898618578911,0.1,0.047259825328364966,0.001522583,1120,,
2871,58,156,0.6859088799999999,5.0,449500,-31.100326356887816,1e-06,-0.0022823675292551293,0.04734722524881363,-0.043538570404052734,0.01003214289637981,0.05502774193882942,0.1,0.048118934305384754,0.0013396295,1140,,
2919,59,156,0.6863904699999999,5.0,457250,-31.100441160202028,1e-06,-0.0012779157443125232,0.04627767577767372,0.05591362714767456,0.005755952391191386,0.05502844601869583,0.1,0.04222047938033938,0.0012062765,1160,,
2986,60,155,0.68685556,5.0,465000,-31.100279846191405,1e-06,-0.0012516758242700466,0.04369978979229927,0.029824495315551758,0.006684523831354454,0.055028557777404785,0.1,0.044100415422581134,0.0010458108,1180,0.7271216548096253,5.0
3033,61,155,0.6881697900000002,5.0,472750,-31.100346117019654,1e-06,-0.003168795858348146,0.04515404254198074,0.05905038118362427,0.011628571437322535,0.05502805486321449,0.1,0.042363753193058074,0.0010909947,1200,,
3081,62,155,0.6895671900000001,5.0,480500,-31.100643258094788,1e-06,-0.0025040100121677578,0.043175939470529556,0.07707822322845459,0.011971428633551114,0.055027008056640625,0.1,0.04344067413825542,0.0012780215,1220,,
3129,63,156,0.69103459,5.0,488250,-31.100831151008606,1e-06,-0.0015294228221046247,0.04492119699716568,0.11071062088012695,0.00351309523684904,0.05502714589238167,0.1,0.040334013146348296,0.000930736,1240,,
3176,64,156,0.69308667,5.0,496000,-31.10071704864502,1e-06,-0.0013003685507204875,0.04456419497728348,0.11722177267074585,0.006385714320640545,0.055027566850185394,0.1,0.03897639085538685,0.00094643317,1260,,
3223,65,156,0.6900350199999999,5.0,503750,-31.100575737953186,1e-06,-0.0016527495479845132,0.04307388514280319,0.14191943407058716,0.008822619041893631,0.05502776429057121,0.1,0.03856503858696669,0.0012356099,1280,,
3269,66,156,0.6968651199999999,5.0,511500,-31.100384006500246,1e-06,-0.0021388694217221505,0.038466665893793106,0.19601225852966309,0.005986904785677325,0.05502872169017792,0.1,0.03629305617883802,0.0010985737,1300,,
3316,67,156,0.69014271,5.0,519250,-31.099999985694886,1e-06,-0.0018100108951882466,0.04393754526972771,0.16102540493011475,0.006682142921781633,0.05502975732088089,0.1,0.03548477303702384,0.0010108069,1320,,
3365,68,156,0.6897820199999998,5.0,527000,-31.09978849887848,1e-06,-0.0018710026410105151,0.042887818068265915,0.2230055332183838,0.008257142861839383,0.055029746145009995,0.1,0.035750112258829174,0.0010891121,1340,,
3412,69,156,0.6951255700000002,5.0,534750,-31.099535784721375,1e-06,-0.001937013828559593,0.04360896348953247,0.23079842329025269,0.010436904720845632,0.05503114312887192,0.1,0.03521286465227604,0.0012989143,1360,,
3479,70,155,0.6917266000000001,5.0,542500,-31.099009675979616,1e-06,-0.0024289595441179747,0.03531331941485405,0.24052894115447998,0.016753571412991733,0.055032551288604736,0.1,0.03332916030660272,0.0013696875,1380,0.7305308197901885,5.0
3528,71,155,0.68603975,5.0,550250,-31.09897835731506,1e-06,-0.0019329652804148977,0.040103729814291,0.23074257373809814,0.011045238099468406,0.05503110587596893,0.1,0.03585075715556741,0.0012580112,1400,,
3574,72,156,0.6912428499999999,5.0,558000,-31.099369506835938,1e-06,-0.001968492849883019,0.03873824700713158,0.2634619474411011,0.015559523808187805,0.0550306998193264,0.1,0.03296103049069643,0.00134634,1420,,
3622,73,156,0.69124616,5.0,565750,-31.099485063552855,1e-06,-0.001482692325478636,0.04103567451238632,0.2802622318267822,0.006116666659654584,0.05503043904900551,0.1,0.03192573342937976,0.0012283867,1440,,
3669,74,156,0.69523985,5.0,573500,-31.099617652893066,1e-06,-0.0026861243772601795,0.03598213195800781,0.3028809428215027,0.00871309522073716,0.05502999946475029,0.1,0.031798301851376894,0.0012091004,1460,,
3716,75,156,0.68753208,5.0,581250,-31.099900188446046,1e-06,-0.0019030464177259,0.04013671353459358,0.29485899209976196,0.006220238108362537,0.05502890422940254,0.1,0.031025924538262188,0.00097119506,1480,,
3763,76,156,0.6917005999999999,5.0,589000,-31.10036208152771,1e-06,-0.0014986042254144926,0.038513168692588806,0.30923378467559814,0.005865476196340751,0.05502762272953987,0.1,0.031016786666586995,0.0008839328,1500,,
3810,77,156,0.69136197,5.0,596750,-31.10067451953888,1e-06,-0.002220922154249183,0.04110927879810333,0.3443450927734375,0.0073916666486184114,0.05502733215689659,0.1,0.031186298937536775,0.0012431236,1520,,
3857,78,156,0.6950685799999999,5.0,604500,-31.100526151657103,1e-06,-0.0019449026272449954,0.038826338946819305,0.3324034810066223,0.013041666774952318,0.05502840504050255,0.1,0.02993885074276477,0.0014065267,1540,,
3905,79,156,0.6975815599999997,5.0,612250,-31.10014216899872,1e-06,-0.0016108077925116237,0.04063093289732933,0.33356040716171265,0.004580952419782989,0.05502931773662567,0.1,0.030793687626719475,0.0008197145,1560,,
3971,80,156,0.6901528300000002,5.0,620000,-31.099858269691467,1e-06,-0.0012996154562022434,0.03690742701292038,0.36269694566726685,0.010745238068629988,0.055029869079589844,0.1,0.030385527038015427,0.0012089415,1580,0.7238234665330892,5.0
4019,81,156,0.6913982000000002,5.0,627750,-31.09968504905701,1e-06,-0.0013212112388370412,0.03604202717542648,0.37024253606796265,0.013754761912568938,0.05503018945455551,0.1,0.027655538199469448,0.0011164101,1600,,
4067,82,156,0.69475135,5.0,635500,-31.099740648269652,1e-06,-0.002034600800906625,0.03690660372376442,0.38886773586273193,0.014032142858486623,0.05502957105636597,0.1,0.028849868127144872,0.0014814363,1620,,
4114,83,156,0.6913230400000002,5.0,643250,-31.099806752204895,1e-06,-0.0022005753826424045,0.03690310940146446,0.39230620861053467,0.0172023809410166,0.055029913783073425,0.1,0.027590870554558933,0.0015083542,1640,,
4161,84,156,0.69057877,5.0,651000,-31.099854946136475,1e-06,-0.0023639726617748023,0.03624191880226135,0.4074142575263977,0.007063095259945839,0.05502922832965851,0.1,0.027025844547897578,0.0012508794,1660,,
4209,85,156,0.693687,5.0,658750,-31.100342836380005,1e-06,-0.003146718393444574,0.033025436103343964,0.39454185962677,0.010484523775230627,0.05502738431096077,0.1,0.028076871666125953,0.0012675741,1680,,
4256,86,156,0.6951798999999999,5.0,666500,-31.1007325220108,1e-06,-0.0020392135252961774,0.038781050592660904,0.42548668384552,0.011955952419957611,0.05502726882696152,0.1,0.027106444537639617,0.0012636203,1700,,
4304,87,156,0.69842912,5.0,674250,-31.101021523475648,1e-06,-0.002294597245727408,0.038313787430524826,0.443328320980072,0.00499880951247178,0.05502582713961601,0.1,0.025076892371289433,0.0009930658,1720,,
4351,88,156,0.6886857000000001,5.0,682000,-31.101258754730225,1e-06,-0.0018790483071094123,0.037855230271816254,0.441594660282135,0.006872619036876131,0.05502614751458168,0.1,0.024903180843684824,0.0010469375,1740,,
4398,89,156,0.6984095300000002,5.0,689750,-31.101232013702393,1e-06,-0.0018481996053968254,0.04110565409064293,0.458959698677063,0.012242857130477205,0.05502587556838989,0.1,0.025716567889321595,0.0013056182,1760,,
4466,90,156,0.7002825700000002,5.0,697500,-31.101353969573974,1e-06,-0.0008269745298604736,0.034577708691358566,0.45607882738113403,0.014655952449247707,0.05502549931406975,0.1,0.025810619099065662,0.0014443103,1780,0.7311131436773396,5.0
4513,91,156,0.6944778500000003,5.0,705250,-31.101446385383607,1e-06,-0.0016427957867770281,0.034282270818948746,0.4584398865699768,0.013726190470042638,0.05502542480826378,0.1,0.025483096982352436,0.0012329065,1800,,
4561,92,156,0.6972382899999999,5.0,713000,-31.101473116874693,1e-06,-0.002118811849081359,0.03489403426647186,0.48499739170074463,0.010283333334664349,0.05502530559897423,0.1,0.023896478530950845,0.0012439177,1820,,
4608,93,156,0.6955046699999999,5.0,720750,-31.101487908363342,1e-06,-0.0015482769649630957,0.036125700920820236,0.47872936725616455,0.0108892857216415,0.0550253726541996,0.1,0.023925727650057526,0.0012202435,1840,,
4656,94,156,0.7034805300000001,5.0,728500,-31.101729440689088,1e-06,-0.0020039448616832444,0.03256351128220558,0.4944878816604614,0.015384523843822535,0.05502401292324066,0.1,0.022987144701182842,0.0014959447,1860,,
4703,95,156,0.70247398,5.0,736250,-31.10207383155823,1e-06,-0.001261498694169214,0.03515239059925079,0.48738551139831543,0.010641666729934513,0.055023692548274994,0.1,0.024122083145193755,0.0015021202,1880,,
4752,96,156,0.70183113,5.0,744000,-31.10231478691101,1e-06,-0.0023125231181270124,0.030403053387999535,0.5182051062583923,0.025203571486345028,0.05502253770828247,0.1,0.021812216313555836,0.0015650659,1900,,
4800,97,156,0.6966104200000001,5.0,751750,-31.10270293712616,1e-06,-0.0016914367645008176,0.03439181298017502,0.5174212455749512,0.015317857170302887,0.05502183362841606,0.1,0.022993567765224723,0.0014814968,1920,,
4847,98,156,0.70444606,5.0,759500,-31.102996125221253,1e-06,-0.0019996796893551314,0.03620721399784088,0.5191976130008698,0.019557142979174387,0.055020853877067566,0.1,0.022630395982414484,0.0012804915,1940,,
4894,99,156,0.70080914,5.0,767250,-31.103273067474365,1e-06,-0.0018392643920755614,0.036316581070423126,0.5348930060863495,0.009734523787046782,0.05502048134803772,0.1,0.021542624009307475,0.0012411393,1960,,
4960,100,156,0.7029231699999998,5.0,775000,-31.103277821540832,1e-06,-0.001357786802755364,0.03301504999399185,0.5579280853271484,0.013767857174680103,0.055020883679389954,0.1,0.020895344223827123,0.0011103412,1980,0.7321406139627584,5.0
5009,101,156,0.6975527999999999,5.0,782750,-31.103298316001894,1e-06,-0.0004271431957092792,0.03396252542734146,0.5316958725452423,0.018407142888463568,0.0550202876329422,0.1,0.02207144946558401,0.0013771249,2000,,
5055,102,156,0.70447376,5.0,790500,-31.103492650985718,1e-06,-0.000888645729093307,0.034912168979644775,0.5480416417121887,0.007058333325257991,0.055019889026880264,0.1,0.020962313280906527,0.0010153069,2020,,
5103,103,156,0.7030329199999998,5.0,798250,-31.103539299964904,1e-06,-0.0014882530605192267,0.034553028643131256,0.5579789578914642,0.013908333353756462,0.05502009019255638,0.1,0.021205728692002594,0.0014866431,2040,,
5151,104,156,0.7030463800000001,5.0,806000,-31.103580131530762,1e-06,-0.0019014202685326798,0.032649144530296326,0.5651009380817413,0.017138095292903017,0.055019572377204895,0.1,0.020271133948117494,0.0012716956,2060,,
5198,105,156,0.6987203500000001,5.0,813750,-31.103698420524598,1e-06,-0.0012632514575023456,0.03230220451951027,0.56126469373703,0.01073452378012007,0.0550195574760437,0.1,0.020399615997448564,0.0012288552,2080,,
5246,106,156,0.7040073800000001,5.0,821500,-31.10373881816864,1e-06,-0.0018400910000269,0.0317942351102829,0.5831779539585114,0.01943333336210344,0.05501922219991684,0.1,0.018990211004856972,0.0013610839,2100,,
5293,107,156,0.70249302,5.0,829250,-31.103801217079162,1e-06,-0.002462511267723739,0.03467011824250221,0.5575025081634521,0.01096309523214586,0.055019401013851166,0.1,0.020615528589114546,0.0014440395,2120,,
5342,108,156,0.7079169200000002,5.0,837000,-31.10391115665436,1e-06,-0.0015182746837716099,0.03342714160680771,0.5907940864562988,0.0071107142744585876,0.055018529295921326,0.1,0.018988543129526077,0.0010359231,2140,,
5389,109,156,0.70785636,5.0,844750,-31.103845953941345,1e-06,-0.0014885522384419836,0.03766876086592674,0.5892071425914764,0.015711904782801867,0.05501992627978325,0.1,0.019540265244431795,0.0012929037,2160,,
5457,110,156,0.7048754700000001,5.0,852500,-31.103441257476806,1e-06,-0.0025975474455858104,0.03204019367694855,0.5894058346748352,0.022389285724493675,0.055020492523908615,0.1,0.020114515805616975,0.0016208012,2180,0.7326876418461825,5.0
5505,111,156,0.70121171,5.0,860250,-31.1031996011734,1e-06,-0.0023224990727147253,0.026876546442508698,0.5960871279239655,0.021188095290272033,0.0550212636590004,0.1,0.019634897806681692,0.0014139859,2200,,
5553,112,156,0.7069530300000001,5.0,868000,-31.10289005279541,1e-06,-0.002192072056198162,0.029733706265687943,0.6038092970848083,0.013973809524613898,0.055022116750478745,0.1,0.018568148612976076,0.0012904459,2220,,
5600,113,156,0.70524007,5.0,875750,-31.102816491127015,1e-06,-0.0017457780539326655,0.02956857904791832,0.59739950299263,0.019326190646388568,0.055021535605192184,0.1,0.019331871517933905,0.0013659617,2240,,
5647,114,156,0.7092473799999999,5.0,883500,-31.103156456947328,1e-06,-0.002152141792379254,0.025078605860471725,0.6107760369777679,0.026185714419407303,0.055020418018102646,0.1,0.018293656590394676,0.0018868372,2260,,
5694,115,156,0.7117581700000001,5.0,891250,-31.103295216560365,1e-06,-0.0007371903674108182,0.029900994151830673,0.6293362081050873,0.018466666699387135,0.055020906031131744,0.1,0.017505912152118983,0.0015875536,2280,,
5742,116,156,0.70485997,5.0,899000,-31.10326325416565,1e-06,-0.0016550855683574194,0.028748100623488426,0.6379375159740448,0.022755952502193394,0.055020470172166824,0.1,0.017175834346562623,0.001437733,2300,,
5788,117,156,0.70826155,5.0,906750,-31.10329293727875,1e-06,-0.0018893404660987878,0.03304317966103554,0.6271056532859802,0.01952142856665887,0.055020831525325775,0.1,0.017565691242925823,0.0014773211,2320,,
5836,118,156,0.7056698499999999,5.0,914500,-31.10306437969208,1e-06,-0.0018843903090737947,0.030361255630850792,0.6298434734344482,0.02225595241470728,0.05502167344093323,0.1,0.01841172787826508,0.0013921666,2340,,
5883,119,156,0.70694834,5.0,922250,-31.10315662384033,1e-06,-0.0015787951503940655,0.03532566502690315,0.6313778758049011,0.016805952398863157,0.055020153522491455,0.1,0.017532397299073636,0.001480385,2360,,
5950,120,156,0.71089449,5.0,930000,-31.10353105068207,1e-06,-0.0026297328287890887,0.036722566932439804,0.6384745538234711,0.01802380949695362,0.055019866675138474,0.1,0.017156857748050244,0.001447962,2380,0.7333563464083572,5.0
5997,121,156,0.7067684200000001,5.0,937750,-31.10359366416931,1e-06,-0.0018270244505672862,0.032179947942495346,0.646449476480484,0.023895238169352524,0.055019766092300415,0.1,0.017285533149261026,0.001809034,2400,,
6043,122,156,0.7168032099999999,5.0,945500,-31.103659772872923,1e-06,-0.001026548144173427,0.034168485552072525,0.64003124833107,0.0277369048865512,0.055019561201334,0.1,0.017227632084395737,0.0013471206,2420,,
6090,123,156,0.7105669599999999,5.0,953250,-31.103793244361878,1e-06,-0.0025306256289233976,0.028892017900943756,0.6599622964859009,0.020991666717454793,0.055019039660692215,0.1,0.0161674273526296,0.0016635776,2440,,
6138,124,156,0.7121827,5.0,961000,-31.103833503723145,1e-06,-0.0020527035459857656,0.030821191146969795,0.666761964559555,0.025526190563687122,0.05501942336559296,0.1,0.0156759851728566,0.0013979556,2460,,
6187,125,156,0.70884015,5.0,968750,-31.103780703544615,1e-06,-0.001600694611054697,0.030584681779146194,0.6524879336357117,0.011982142856868449,0.055019233375787735,0.1,0.016509894642513245,0.0012798398,2480,,
6234,126,156,0.71072701,5.0,976500,-31.103904576301574,1e-06,-0.0025584473464089806,0.031246576458215714,0.6700755059719086,0.018197619073616805,0.055018823593854904,0.1,0.01677088503725827,0.0018346906,2500,,
6281,127,156,0.7119977799999998,5.0,984250,-31.104074935913086,1e-06,-0.0016952012620740841,0.03509736433625221,0.6653307676315308,0.024358333292475436,0.05501828342676163,0.1,0.01605719531420618,0.0013904752,2520,,
6328,128,156,0.7115799599999998,5.0,992000,-31.104285950660707,1e-06,-0.0018651698532407624,0.03231319040060043,0.6775891780853271,0.0224273810419254,0.05501777306199074,0.1,0.015479638336692005,0.0014867883,2540,,
6375,129,156,0.7205321799999999,5.0,999750,-31.104436650276185,1e-06,-0.002299900336178995,0.031517889350652695,0.6694025695323944,0.025190476319694427,0.05501748248934746,0.1,0.01625759096001275,0.0016759227,2560,,
6443,130,156,0.7129856300000001,5.0,1007500,-31.104654669761658,1e-06,-0.0022136188216162443,0.03148334100842476,0.6806798577308655,0.023851190538553054,0.05501650646328926,0.1,0.015526316687464714,0.0015555834,2580,0.7333986510523982,5.0
6490,131,156,0.7122571099999999,5.0,1015250,-31.104799070358276,1e-06,-0.002264418701149431,0.028505265712738037,0.6956747472286224,0.019172618971497288,0.0550168938934803,0.1,0.014269704578910023,0.0013044532,2600,,
6536,132,156,0.72056546,5.0,1023000,-31.104783005714417,1e-06,-0.001733548267592886,0.029804598540067673,0.6822003126144409,0.014925000035436824,0.05501652881503105,0.1,0.015969725574832408,0.0012914743,2620,,
6583,133,156,0.7206255499999998,5.0,1030750,-31.105040497779846,1e-06,-0.00244813430981062,0.032136786729097366,0.6964274942874908,0.019395238063589205,0.055015530437231064,0.1,0.014877613328862935,0.0014377091,2640,,
6630,134,156,0.7190807900000001,5.0,1038500,-31.105462985038756,1e-06,-0.002162868095332851,0.028648633509874344,0.689094603061676,0.025666666722972877,0.05501437187194824,0.1,0.015012166993692518,0.0015244584,2660,,
6677,135,156,0.7143487000000001,5.0,1046250,-31.10582682132721,1e-06,-0.002250600406101987,0.03683721274137497,0.7000703811645508,0.03239761913951952,0.05501370131969452,0.1,0.014764666826231405,0.0017545039,2680,,
6724,136,156,0.7176106200000001,5.0,1054000,-31.106019430160522,1e-06,-0.0018155909841281437,0.030876995995640755,0.7094091475009918,0.026870238232950216,0.05501331016421318,0.1,0.013683586405823006,0.0019649616,2700,,
6771,137,156,0.7233083100000001,5.0,1061750,-31.106168365478517,1e-06,-0.0019887938872225064,0.03049183078110218,0.717941164970398,0.0285773809440434,0.05501282960176468,0.1,0.013267258610576392,0.0015804205,2720,,
6817,138,156,0.7242102599999999,5.0,1069500,-31.106052412986756,1e-06,-0.00119795209831695,0.03172077238559723,0.7081380188465118,0.030773809624661225,0.055014099925756454,0.1,0.014286402170546353,0.0017058032,2740,,
6865,139,156,0.7169949,5.0,1077250,-31.105813026428223,1e-06,-0.0012644350351725287,0.029353000223636627,0.7205134630203247,0.03227500016248087,0.05501391366124153,0.1,0.013378532828064636,0.0014314686,2760,,
6931,140,156,0.72221188,5.0,1085000,-31.105970311164857,1e-06,-0.0017593511417431196,0.027159009128808975,0.7267395257949829,0.0339035715549835,0.05501329526305199,0.1,0.012751152453711256,0.0017605715,2780,0.7403575743872036,5.0
6978,141,156,0.7259004599999999,5.0,1092750,-31.106205167770387,1e-06,-0.001763951006332093,0.02439482882618904,0.718205600976944,0.03338809540728107,0.05501273646950722,0.1,0.01350733548984863,0.0015884056,2800,,
7025,142,156,0.7276879000000003,5.0,1100500,-31.106423764228822,1e-06,-0.0009640582668815512,0.02994283102452755,0.7257690727710724,0.0205833333634655,0.05501214787364006,0.1,0.013698455994017422,0.0012780108,2820,,
7071,143,156,0.7229471800000001,5.0,1108250,-31.10656171798706,1e-06,-0.001689476087005964,0.027942311018705368,0.7237516641616821,0.024391666648734826,0.05501198396086693,0.1,0.013728071046061814,0.0015558668,2840,,
7118,144,156,0.7147966500000001,5.0,1116000,-31.106816291809082,1e-06,-0.0009181758284679109,0.03108225017786026,0.7264277338981628,0.03342738096253015,0.055010855197906494,0.1,0.013886547780130059,0.0014969916,2860,,
7165,145,156,0.7246501700000002,5.0,1123750,-31.107120199203493,1e-06,-0.002567989659843466,0.030020486563444138,0.7317091226577759,0.025401190440170467,0.05501044914126396,0.1,0.013581611427944153,0.0016658622,2880,,
7211,146,156,0.72592726,5.0,1131500,-31.107330269813538,1e-06,-0.0026752297817363834,0.03024750016629696,0.7365531325340271,0.02951785727898823,0.0550096370279789,0.1,0.012652444202685728,0.0016589719,2900,,
7258,147,156,0.7271869499999998,5.0,1139250,-31.10745131969452,1e-06,-0.000980164595871893,0.030723368749022484,0.7366562783718109,0.027441666619561145,0.05500994622707367,0.1,0.0132559298875276,0.0018624065,2920,,
7305,148,156,0.7260263100000002,5.0,1147000,-31.10739622116089,1e-06,-0.0028364861356489812,0.028303245082497597,0.7442340552806854,0.03752380969352089,0.055009808391332626,0.1,0.013026608899235726,0.0014892722,2940,,
7351,149,157,0.72725895,5.0,1154750,-31.107355694770813,1e-06,-0.0026320729357848984,0.026593651622533798,0.7476670742034912,0.040561904924397825,0.05501020699739456,0.1,0.01259503335924819,0.0020294338,2960,,
7419,150,156,0.72880433,5.0,1162500,-31.10745027065277,1e-06,-0.0017227132163731328,0.03147894889116287,0.7485753893852234,0.03661428577936022,0.05500922352075577,0.1,0.012976408686954528,0.0018709322,2980,0.7441442736591238,5.0
7465,151,156,0.7299165099999999,5.0,1170250,-31.107657070159913,1e-06,-0.0017524569300893767,0.027232136577367783,0.7488103806972504,0.030566666745289694,0.05500926822423935,0.1,0.012885236378060654,0.0015582631,3000,,
7512,152,156,0.73384637,5.0,1178000,-31.10768226146698,1e-06,-0.002301758568063734,0.028417453169822693,0.7532939165830612,0.03414642864867346,0.055009037256240845,0.1,0.01201964112231508,0.0019232259,3020,,
7560,153,156,0.7318073899999998,5.0,1185750,-31.107846579551698,1e-06,-0.0014923664699535322,0.029363971203565598,0.7576770335435867,0.030752381002530457,0.0550084188580513,0.1,0.012536959504941478,0.001632113,3040,,
7607,154,156,0.73268816,5.0,1193500,-31.108096709251402,1e-06,-0.001405868785533304,0.0314607135951519,0.7589317709207535,0.029678571375552566,0.05500763654708862,0.1,0.011927691563032567,0.0014972654,3060,,
